1881,8036
1882,-1
1883,-1
1884,8037
1885,8038
1886,8039
1887,-1
1888,8309
1889,-1
1890,-1
1891,8310
1892,8311
1893,8312
1894,-1
1895,-1
1896,8313
1897,8314
1898,8315
1899,-1
1900,-1
1901,8316
1902,8317
1903,8318
1904,-1
1905,-1
1906,8319
1907,8320
1908,8321
1909,-1
1910,-1
1911,8322
1912,8323
1913,8324
1914,-1
1915,-1
1916,8325
1917,8326
1918,8327
1919,-1
1920,8828
1921,-1
1922,-1
1923,8829
1924,8830
1925,8831
1926,-1
1927,-1
1928,8832
1929,8833
1930,8834
1931,-1
1932,-1
1933,8835
1934,8836
1935,8837
1936,-1
1937,-1
1938,8838
1939,8839
1940,8840
1941,-1
1942,-1
1943,8841
1944,8842
1945,8843
1946,-1
1947,-1
1948,8844
1949,8845
1950,8846
1951,-1
1952,9098
1953,-1
1954,-1
1955,9099
1956,9100
1957,9101
1958,-1
1959,-1
1960,9102
1961,9103
1962,9104
1963,-1
1964,-1
1965,9105
1966,9106
1967,9107
1968,-1
1969,-1
1970,9108
1971,9109
1972,9110
1973,-1
1974,-1
1975,9111
1976,9112
1977,9113
1978,-1
1979,-1
1980,9114
1981,9115
1982,9116
1983,-1
1984,9545
1985,-1
1986,-1
1987,9546
1988,9547
1989,9548
1990,-1
1991,-1
1992,9549
1993,9550
1994,9551
1995,-1
1996,-1
1997,9552
1998,9553
1999,9554
2000,-1
2001,-1
2002,9555
2003,9556
2004,9557
2005,-1
2006,-1
2007,9558
2008,9559
2009,9560
2010,-1
2011,-1
2012,9561
2013,9562
2014,9563
2015,-1
2016,9815
2017,-1
2018,-1
2019,9816
2020,9817
2021,9818
2022,-1
2023,-1
2024,9819
2025,9820
2026,9821
2027,-1
2028,-1
2029,9822
2030,9823
2031,9824
2032,-1
2033,-1
2034,9825
2035,9826
2036,9827
2037,-1
2038,-1
2039,9828
2040,9829
2041,9830
2042,-1
2043,-1
2044,9831
2045,9832
2046,9833
2047,-1
2048,10265
2049,-1
2050,-1
2051,10266
2052,10267
2053,10268
2054,-1
2055,-1
2056,10269
2057,10270
2058,10271
2059,-1
2060,-1
2061,10272
2062,10273
2063,10274
2064,-1
2065,-1
2066,10275
2067,10276
2068,10277
2069,-1
2070,-1
2071,10278
2072,10279
2073,10280
2074,-1
2075,-1
2076,10281
2077,10282
2078,10283
2079,-1
2080,10532
2081,-1
2082,-1
2083,10533
2084,10534
2085,10535
2086,-1
2087,-1
2088,10536
2089,10537
2090,10538
2091,-1
2092,-1
2093,10539
2094,10540
2095,10541
2096,-1
2097,-1
2098,10542
2099,10543
2100,10544
2101,-1
2102,-1
2103,10545
2104,10546
2105,10547
2106,-1
2107,-1
2108,10548
2109,10549
2110,10550
2111,-1
2112,10985
2113,-1
2114,-1
2115,10986
2116,10987
2117,10988
2118,-1
2119,-1
2120,10989
2121,10990
2122,10991
2123,-1
2124,-1
2125,10992
2126,10993
2127,10994
2128,-1
2129,-1
2130,10995
2131,10996
2132,10997
2133,-1
2134,-1
2135,10998
2136,10999
2137,11000
2138,-1
2139,-1
2140,11001
2141,11002
2142,11003
2143,-1
2144,11252
2145,-1
2146,-1
2147,11253
2148,11254
2149,11255
2150,-1
2151,-1
2152,11256
2153,11257
2154,11258
